fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,significant
1,Panel 5 (Lucid),control,-0.2306503057230908,0.378749192738422,-0.6089790028473705,0.5426013474401875,-0.9733944555315398,0.5120938440853583,2196,lucid_hhin,FALSE
1,Panel 5 (Lucid),factcheck,-0.41479484761119706,0.3728409688876045,-1.1125248624065234,0.2660343173132963,-1.1459527055275756,0.3163630103051814,2196,lucid_hhin,FALSE
1,Panel 5 (Lucid),control,0.00392502494019563,0.04594780038980913,0.08542356558740014,0.9319324460668944,-0.08618067189139281,0.09403072177178406,2196,political_knowledge_pre,FALSE
1,Panel 5 (Lucid),factcheck,-0.03821030827217646,0.04587186761360517,-0.8329791277310811,0.4049470838595841,-0.12816709752485644,0.05174648098050352,2196,political_knowledge_pre,FALSE
1,Panel 5 (Lucid),control,0.18124712731729295,0.06350031568266058,2.854271279895139,0.0043540207022382,0.0567201609539366,0.30577409368064934,2196,political_interest_pre,TRUE
1,Panel 5 (Lucid),factcheck,0.11292325175192956,0.06291629925609592,1.794817131444496,0.0728203162871876,-0.01045843221204619,0.23630493571590527,2196,political_interest_pre,FALSE
1,Panel 5 (Lucid),control,0.01315285501487706,0.04469684028230108,0.29426811675735604,0.7685808454902835,-0.07449965295371344,0.10080536298346757,2196,cognitive_reflection_pre,FALSE
1,Panel 5 (Lucid),factcheck,0.00982055219742715,0.04377166890015657,0.2243586421122733,0.8224991211427786,-0.07601765320674149,0.0956587576015958,2196,cognitive_reflection_pre,FALSE
1,Panel 5 (Lucid),control,-0.05138917942790044,0.24177134535003156,-0.2125528124662592,0.8316955078724881,-0.5255136285170227,0.4227352696612218,2196,need_for_cognition_pre,FALSE
1,Panel 5 (Lucid),factcheck,-0.2797463497847176,0.23838871595416497,-1.1734882192935023,0.24072733728482065,-0.7472373109538135,0.1877446113843784,2196,need_for_cognition_pre,FALSE
1,Panel 6 (MTurk),control,0.0337411939191687,0.14830045017423285,0.22751916045789067,0.8200493231677459,-0.2571437764315574,0.32462616426989477,1590,lucid_pid_7n,FALSE
1,Panel 6 (MTurk),factcheck,0.01129259931437792,0.1498172510960778,0.07537582776189093,0.9399251733027248,-0.28256751096788885,0.3051527095966447,1590,lucid_pid_7n,FALSE
1,Panel 6 (MTurk),control,0.9532049722362858,0.705904617340132,1.3503311195611505,0.17710196218569255,-0.4313966486231374,2.337806593095709,1590,lucid_age,FALSE
1,Panel 6 (MTurk),factcheck,-0.02043422733078375,0.7077858739661543,-0.02887063458370306,0.976971389209462,-1.4087258523489246,1.367857397687357,1590,lucid_age,FALSE
1,Panel 6 (MTurk),control,0.02836484983314916,0.3720917294987631,0.0762307989789476,0.939245070263106,-0.7014771133964678,0.758206813062766,1590,lucid_hhin,FALSE
1,Panel 6 (MTurk),factcheck,0.3261074141291926,0.3798016538071728,0.8586255769564367,0.39067654074123614,-0.41885723484563425,1.0710720631040194,1590,lucid_hhin,FALSE
