fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,significant
1,Panel 1 (MTurk),factcheck,0.1051129899494398,0.11907526008667838,0.8827441558634849,0.3774775159426555,-0.12840743614196137,0.33863341604084096,2060,agreeableness_pre,FALSE
1,Panel 1 (MTurk),control,0.13247514472768523,0.12065954896632916,1.0979250781440706,0.27236551823304445,-0.10415225601116672,0.3691025454665372,2060,conscientiousness_pre,FALSE
1,Panel 1 (MTurk),factcheck,0.25547655743506925,0.1237894329816148,2.0637993993640205,0.03916172324172788,0.01271109033101153,0.49824202453912697,2060,conscientiousness_pre,TRUE
1,Panel 1 (MTurk),control,0.04186647658419392,0.12658456162056614,0.33073919953752,0.7408751257825656,-0.2063805626808069,0.29011351584919476,2060,emotional_stability_pre,FALSE
1,Panel 1 (MTurk),factcheck,0.17617179006704034,0.12581352798102122,1.4002611078008684,0.161585735029708,-0.07056316260746076,0.42290674274154144,2060,emotional_stability_pre,FALSE
1,Panel 1 (MTurk),control,0.08329945243274404,0.11950375902508488,0.697044621125757,0.48585352143389904,-0.1510613098847007,0.3176602147501888,2060,openness_to_experience_pre,FALSE
1,Panel 1 (MTurk),factcheck,0.15268315633821722,0.11745027711232613,1.2999812353971325,0.1937528361658198,-0.07765048925582635,0.3830168019322608,2060,openness_to_experience_pre,FALSE
1,Panel 2 (MTurk),control,-0.10682407223845385,0.1584410025555983,-0.6742198705853832,0.5002475191124502,-0.41754609667908493,0.2038979522021772,2051,extraversion_pre,FALSE
1,Panel 2 (MTurk),factcheck,0.05025753824387402,0.15210427095663792,0.3304150365258416,0.7411201286792009,-0.24803738690423044,0.3485524633919785,2051,extraversion_pre,FALSE
1,Panel 2 (MTurk),control,-0.10468781455848757,0.12040764981157584,-0.8694448793105087,0.3847055791786333,-0.34082182093390656,0.1314461918169314,2051,agreeableness_pre,FALSE
1,Panel 2 (MTurk),factcheck,-0.0586701041776285,0.11690209873838968,-0.5018738312724725,0.6158101436477725,-0.2879292996854616,0.17058909133020458,2051,agreeableness_pre,FALSE
1,Panel 2 (MTurk),control,-0.3008745034959387,0.12774073014218318,-2.3553529337200994,0.01859882295134361,-0.5513895698808241,-0.05035943711105328,2051,conscientiousness_pre,TRUE
1,Panel 2 (MTurk),factcheck,-0.21966958666846503,0.12570282461092555,-1.7475310308132277,0.08069491624900764,-0.4661880731145879,0.02684889977765778,2051,conscientiousness_pre,FALSE
