name,value,fc,panel,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,type2
grp_agree,high,3,panel_6_mturk,Panel 6 (MTurk),treatmentfactcheck,-22.29906963669181,5.363047908914555,-4.157909833254687,4.73637361276263e-5,-32.87349228391113,-11.724646989472486,203,outcome_w1,treatmentfactcheck
grp_agree,high,3,panel_7_lucid,Panel 7 (Lucid),treatmentcontrol,4.46706522159123,3.431475672491993,-1.3017913131079186,0.19346201668216634,-2.271408158881865,11.205538602064324,632,outcome_w1,treatmentcontrol
grp_agree,high,3,panel_7_lucid,Panel 7 (Lucid),treatmentfactcheck,-15.713146064971022,3.446131491117724,-4.559647856000583,6.154268060456657e-6,-22.480399437815976,-8.94589269212607,632,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,1,panel_1_lucid,Panel 1 (Lucid),treatmentcontrol,5.454126226544742,3.4492814284972435,-1.58123549487261,0.11434169225644869,-1.319759457804638,12.228011910894121,611,outcome_w1,treatmentcontrol
grp_conscientiousness,low,1,panel_1_lucid,Panel 1 (Lucid),treatmentfactcheck,-4.088799432989823,3.4819706046058148,-1.174277412790711,0.24074140462144794,-10.926881891845799,2.749283025866152,611,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,1,panel_1_mturk,Panel 1 (MTurk),treatmentcontrol,4.7813772196737085,1.8281556110529287,-2.6154104118740022,0.009007053747986889,1.1951818482367456,8.367572591110672,1411,outcome_w1,treatmentcontrol
grp_conscientiousness,low,1,panel_1_mturk,Panel 1 (MTurk),treatmentfactcheck,-3.357535037726883,1.825496140454111,-1.839245213025573,0.0660891290413213,-6.938513467512768,0.22344339205900265,1411,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,1,panel_2_mturk,Panel 2 (MTurk),treatmentcontrol,2.7114888422071224,2.137182746408719,-1.268721098728434,0.20477433195043074,-1.4813303870711514,6.904308071485396,1263,outcome_w1,treatmentcontrol
grp_conscientiousness,low,1,panel_2_mturk,Panel 2 (MTurk),treatmentfactcheck,-4.102191959283239,2.1235908780726374,-1.93172423259153,0.05361703250037667,-8.268346062700328,0.06396214413384982,1263,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,1,panel_3_lucid,Panel 3 (Lucid),treatmentcontrol,-0.18596802476618218,3.5038455883778115,0.05307540531552947,0.9576893766944088,-7.067168043267429,6.6952319937350655,604,outcome_w1,treatmentcontrol
grp_conscientiousness,low,1,panel_3_lucid,Panel 3 (Lucid),treatmentfactcheck,-3.114625909943717,3.3746378806958828,-0.9229511491471349,0.3564012002489647,-9.74207499734214,3.512823177454707,604,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,1,panel_4_mturk,Panel 4 (MTurk),treatmentcontrol,5.46150029026098,3.1103674595306026,-1.755901950917785,0.07954816218133831,-0.6454045179191743,11.568405098441133,691,outcome_w1,treatmentcontrol
grp_conscientiousness,low,1,panel_4_mturk,Panel 4 (MTurk),treatmentfactcheck,-20.836695539533935,2.983346051926558,-6.984337444219118,6.737994113865559e-12,-26.694206134672772,-14.979184944395097,691,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,1,panel_5_lucid,Panel 5 (Lucid),treatmentcontrol,7.488049077644892,3.418590272806471,-2.190390915579837,0.02892352954491928,0.7726559420966579,14.203442213193124,539,outcome_w1,treatmentcontrol
grp_conscientiousness,low,1,panel_5_lucid,Panel 5 (Lucid),treatmentfactcheck,-7.988942196080696,3.5444938103812205,-2.2539021432855777,0.024603212054783375,-14.951657088405769,-1.0262273037556238,539,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,1,panel_6_mturk,Panel 6 (MTurk),treatmentcontrol,6.758752115931026,4.630692924787505,-1.459555238429284,0.1458787032046714,-2.3688588388947966,15.886363070756849,214,outcome_w1,treatmentcontrol
grp_conscientiousness,low,1,panel_6_mturk,Panel 6 (MTurk),treatmentfactcheck,-3.7169524885472933,4.8124582956190904,-0.772360457010284,0.44075311151930874,-13.202843212072416,5.76893823497783,214,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,1,panel_7_lucid,Panel 7 (Lucid),treatmentcontrol,4.296651147590361,3.417746031127887,-1.2571592823040825,0.2091574260802328,-2.4147800096851526,11.008082304865875,636,outcome_w1,treatmentcontrol
grp_conscientiousness,low,1,panel_7_lucid,Panel 7 (Lucid),treatmentfactcheck,-11.404891620826676,3.4383561193180237,-3.3169605547108847,9.618572870216967e-4,-18.156794828036173,-4.65298841361718,636,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,2,panel_1_lucid,Panel 1 (Lucid),treatmentcontrol,5.828300455355121,3.146427666706732,-1.8523548203653517,0.06445777088075974,-0.35084471386576865,12.007445624576011,610,outcome_w1,treatmentcontrol
grp_conscientiousness,low,2,panel_1_lucid,Panel 1 (Lucid),treatmentfactcheck,-11.848619359804177,3.110522513456686,-3.8092054658164005,1.535283478294025e-4,-17.957251815002508,-5.739986904605845,610,outcome_w1,treatmentfactcheck
grp_conscientiousness,low,2,panel_1_mturk,Panel 1 (MTurk),treatmentcontrol,3.5137973214052325,1.79219200566295,-1.9606143260891533,0.050120664721657736,-0.0018523037833446665,7.02944694659381,1410,outcome_w1,treatmentcontrol
grp_conscientiousness,low,2,panel_1_mturk,Panel 1 (MTurk),treatmentfactcheck,-4.277152403718313,1.7643030614832949,-2.424273072519866,0.015464114091597644,-7.738093741043593,-0.8162110663930333,1410,outcome_w1,treatmentfactcheck
